gamma_mr,gamma_mc,i_east,i_north,ie_over_in
0.754,0.518,0.01856529886169256,0.02439336253273662,0.7610799387242074
0.754,0.625,0.01868955997309108,0.02436340115539238,0.7671162106590563
0.754,0.754,0.0188512384300878,0.02436698956313929,0.7736383840622094
0.754,0.91,0.01902766307882944,0.02435552224367552,0.7812463591812494
0.754,1.1,0.01923256714112901,0.02436436582632961,0.7893727781884287
0.754,1.33,0.01946748573995812,0.0243907554606969,0.7981501750254473
0.754,1.6,0.0197355252272974,0.02444128524538645,0.8074667526341599
0.754,1.93,0.02004005962441053,0.02452376802757882,0.8171688625448575
0.754,2.33,0.02039424119948768,0.02466171882758828,0.8269594403401149
0.754,2.81,0.02078330725139562,0.02483466594813725,0.8368667931671735
0.754,3.39,0.02121008890301761,0.02505055461021397,0.8466913899929999
0.754,4.09,0.02171048916169488,0.02536459658730931,0.8559367024412802
0.754,4.94,0.02224475011307407,0.02571902881959892,0.8649140785643773
0.754,5.96,0.02286255291820328,0.0261854301873188,0.8731020554046603
0.754,7.2,0.02351541161343597,0.02669447670498981,0.8809092559975298
0.754,8.69,0.02425655694791099,0.02731971171326478,0.8878774857691302
0.754,10.5,0.02502415165435019,0.02797560105518286,0.8944991603572401
0.754,12.6,0.02587558605036944,0.02874067381932837,0.9003124357149855
0.754,15.3,0.02675175048786717,0.02953601708673807,0.9057331734778468
0.754,18.4,0.02763410143099827,0.03033894703884178,0.9108457652013895
0.754,22.2,0.02858046985303351,0.03123017996847815,0.915155464421944
0.754,26.8,0.02947665740183033,0.03205957506712479,0.9194338147063248
0.754,32.4,0.03042679360078931,0.03297090792257082,0.9228376019320995
0.754,39.1,0.03128533351874103,0.03377141108371549,0.9263851439665417
0.754,47.1,0.0322016716936498,0.03466622122241896,0.9289063116237395
0.754,56.9,0.03298163571014006,0.03539430786881313,0.9318344585910396
0.754,68.7,0.03384749312297437,0.03625817593198046,0.9335134008525835
0.754,82.90000000000001,0.03451937755255712,0.03687988097735188,0.9359948198790455
0.754,100,0.03522713830632013,0.03756963144383472,0.9376492915290762
0.91,0.01,0.0173098534342061,0.02320124346903543,0.746074384216
0.91,0.0121,0.01731254895721787,0.02320047034834513,0.7462154300010888
0.91,0.0146,0.01731579947465592,0.02319954152085659,0.7463854171035607
0.91,0.0176,0.01731971768974689,0.02319842620074935,0.7465902014157941
0.91,0.0212,0.01732443908939519,0.0231970878530312,0.7468368098253064
0.91,0.0256,0.017330128242236,0.02319548527030155,0.7471336788295054
0.91,0.0309,0.01733697989967685,0.02319356665668939,0.7474908950528567
0.91,0.0373,0.01734523018918997,0.02319128071650271,0.7479203240745241
0.91,0.045,0.01735515780652258,0.0231885558691391,0.7484363366336236
0.91,0.0543,0.01736709718060398,0.02318532022297239,0.7490557393033709
0.91,0.0655,0.01738144661511349,0.02318149017327173,0.7497985023911151
0.91,0.0791,0.01739867951854671,0.02317697983290404,0.7506879517514204
0.91,0.0954,0.01741935385456194,0.02317169369740145,0.7517514292239846
0.91,0.115,0.01744412989588832,0.02316553851949942,0.7530206941317104
0.91,0.139,0.01747377993560092,0.02315843873867598,0.7545318634290601
0.91,0.168,0.01750920500236599,0.02315033181872301,0.7563263083860112
0.91,0.202,0.01755854154156159,0.02315479297015944,0.7583113165464285
0.91,0.244,0.0176087985772772,0.02314456169046226,0.7608179758501836
0.91,0.295,0.01766135072631415,0.02312016922075039,0.763893661749805
0.91,0.356,0.01773923796110057,0.02312235754820396,0.767189847493664
0.91,0.429,0.01782253053870833,0.02311100247235358,0.7711708118255989
0.91,0.518,0.01791314807782712,0.0230875666543604,0.7758785646838178
0.91,0.625,0.01803516468213215,0.02309321009454082,0.7809726152535037
0.91,0.754,0.01816130293517637,0.02307696072612241,0.7869885099131937
0.91,0.91,0.01831618932702961,0.02308115363437363,0.7935560595096168
0.91,1.1,0.01850928122456926,0.02311554361831593,0.8007287879616712
0.91,1.33,0.01871496991958639,0.02314639087061082,0.8085480809601704
0.91,1.6,0.01895004088349761,0.0231984252743373,0.8168675528360383
0.91,1.93,0.01921763092457519,0.02327837262200285,0.8255573203777389
0.91,2.33,0.01952078825851849,0.02339332647652176,0.8344597027750684
0.91,2.81,0.0198536636237363,0.02353705163558537,0.8435068219725446
0.91,3.39,0.0202379445994222,0.02374480250450475,0.8523105043970255
0.91,4.09,0.02067843653284353,0.02402458826437617,0.8607197053822425
0.91,4.94,0.02114691449194115,0.02433656408604593,0.8689359112967939
0.91,5.96,0.02168879295224065,0.02474631768901638,0.8764452644955413
0.91,7.2,0.02225845105388886,0.02518940621042055,0.8836433406945819
0.91,8.69,0.02290448250911306,0.02573341580256424,0.8900677113696938
0.91,10.5,0.02356944556004233,0.02629946660895888,0.8961948130162241
0.91,12.6,0.02428884014719103,0.02693691617708979,0.9016934227923616
0.91,15.3,0.02505957253394337,0.02764262823097241,0.9065553508354596
0.91,18.4,0.02581437441585492,0.02832790250184137,0.9112702366218937
0.91,22.2,0.02662301643824948,0.02908965274476875,0.9152057149612127
0.91,26.8,0.02738395738359236,0.02979342662233337,0.9191274884462314
0.91,32.4,0.02819135269406541,0.03056962925339667,0.9222013280037734
0.91,39.1,0.02891674262855539,0.03124698097267926,0.9254251683975069
0.91,47.1,0.02969220532623906,0.03200694724824448,0.9276800157149514
0.91,56.9,0.03035026771650537,0.03262310998843386,0.9303303004301459
0.91,68.7,0.03108096986371078,0.03335670302134537,0.9317758365933732
0.91,82.90000000000001,0.03164752424895577,0.03388253926084685,0.9340363780091959
0.91,100,0.03224445576942209,0.0344676204731233,0.9354999076470984
1.1,0.01,0.01667684347618919,0.02178543056646843,0.7655044239455037
1.1,0.0121,0.01667909969613293,0.02178492780060837,0.7656256586568603
1.1,0.0146,0.01668182053149416,0.02178432420454775,0.7657717712451058
1.1,0.0176,0.01668509891975876,0.02178359836931814,0.7659477849747481
1.1,0.0212,0.01668905084612415,0.02178272925931867,0.7661597703136561
1.1,0.0256,0.01669381432599322,0.02178169097854859,0.7664149832276062
1.1,0.0309,0.0166995504080263,0.02178044950496665,0.7667220276706529
1.1,0.0373,0.01670645982038469,0.02177897113907222,0.7670913246408014
1.1,0.045,0.01672115855572333,0.02178296532946997,0.7676254496490168
1.1,0.0543,0.01672477758393598,0.02177513892652151,0.7680675489774105
1.1,0.0655,0.01673680365073284,0.02177269031159938,0.7687062742915294
1.1,0.0791,0.01674472462910646,0.02175757605998964,0.7696043246241298
1.1,0.0954,0.01676207114967599,0.02175428025439217,0.770518305072021
1.1,0.115,0.01678286892189111,0.02175047558357995,0.7716092853878089
1.1,0.139,0.01680777365934648,0.02174612901470114,0.7729087621978072
1.1,0.168,0.0168442179930049,0.02175354783663743,0.7743204979481915
1.1,0.202,0.01687975096372475,0.02174806519094901,0.7761495478112543
1.1,0.244,0.01692207736604471,0.02174216096599597,0.778307059381553
1.1,0.295,0.01696568154727882,0.02172395104938249,0.7809666624967411
1.1,0.356,0.01703210860136826,0.02173026499393193,0.7837966359878444
1.1,0.429,0.01710253793382289,0.02172494745232123,0.7872303475696348
1.1,0.518,0.01717862733775125,0.02170920426340621,0.7913061726867686
1.1,0.625,0.01728288161006809,0.02172039834242779,0.7956981882928167
1.1,0.754,0.01738940671905666,0.02171181645201882,0.80091901833666
1.1,0.91,0.01752862191094159,0.02173418582942602,0.8065000478283162
1.1,1.1,0.01768158882216771,0.02175446021416121,0.8127799379116639
1.1,1.33,0.01785631980890161,0.02178201673651151,0.819773486766744
1.1,1.6,0.01805781475669556,0.02183397174092775,0.8270513020242767
1.1,1.93,0.01828754330172581,0.02190966187005078,0.8346793944238732
1.1,2.33,0.0185482884251905,0.02201504949092269,0.842527673300866
1.1,2.81,0.01885162610593433,0.0221695031408921,0.8503404873861208
1.1,3.39,0.01918325832523035,0.02235333625796613,0.8581832306304592
1.1,4.09,0.01954454981432596,0.02257093409966812,0.8659167462020698
1.1,4.94,0.01996696819086657,0.02286881874577993,0.8731088567725498
1.1,5.96,0.02041153680910506,0.02319204530114937,0.8801093885451098
1.1,7.2,0.02092150992406689,0.0236019488999569,0.8864314558407119
1.1,8.69,0.02144886240545595,0.02403220455206949,0.8925049867557373
1.1,10.5,0.02204006373981042,0.02454735170253703,0.8978591257782207
1.1,12.6,0.02263521107682426,0.0250666015510626,0.9030027876221911
1.1,15.3,0.02328624182365438,0.02566199890121101,0.9074211994668694
1.1,18.4,0.0239191599850757,0.02623515300341362,0.9117217643809217
1.1,22.2,0.02459760200464244,0.02687463204340274,0.9152721408396262
1.1,26.8,0.02523121913830477,0.02746012596478698,0.9188311506895339
1.1,32.4,0.02590482981712172,0.02810953975580808,0.9215671989709182
1.1,39.1,0.02650614896919325,0.02867111993775687,0.9244894872169752
1.1,47.1,0.02715258806694742,0.02930810913470014,0.9264530830752015
1.1,56.9,0.02769694290027768,0.02981828159735248,0.9288577817555003
1.1,68.7,0.02830818260187896,0.0304360531857448,0.9300871709324501
1.1,82.90000000000001,0.02877848653201356,0.03087353531422099,0.9321409498172238
1.1,100,0.02927738820505469,0.0313653178119439,0.9334319001832614
1.33,0.01,0.01594083242810755,0.02029348637778977,0.7855147277972904
1.33,0.0121,0.01594267509441209,0.02029321786887263,0.7856159233803057
1.33,0.0146,0.01594489694124192,0.02029289705803957,0.7857378320915952
1.33,0.0176,0.01594757595322657,0.02029251305949496,0.7858847204616991
1.33,0.0212,0.01595080491132442,0.02029205364684769,0.7860616371769908
1.33,0.0256,0.01595469582360079,0.02029150553882193,0.7862746208296911
1.33,0.0309,0.01595330361975751,0.02027988691139753,0.7866564389366281
1.33,0.0373,0.01595895140202255,0.0202791276842295,0.7869643926761886
1.33,0.045,0.01596575040395653,0.02027822965286216,0.7873345295555942
1.33,0.0543,0.01597393158136125,0.02027717877311687,0.7877788009907579
1.33,0.0655,0.0159837706105377,0.02027595071119915,0.7883117708364363
1.33,0.0791,0.01599559490116138,0.02027453011956146,0.7889502152125517
1.33,0.0954,0.01600979364343479,0.02027290237324097,0.7897139417277897
1.33,0.115,0.01602682655528547,0.02027106554607283,0.7906257576277432
1.33,0.139,0.0160534083317375,0.02027999993764307,0.7915881844723134
1.33,0.168,0.01607782661094187,0.02027774682550183,0.792880330802926
1.33,0.202,0.01610699646913964,0.02027539860313599,0.7944108416516347
1.33,0.244,0.01614186676782682,0.02026803494093258,0.7964199200795385
1.33,0.295,0.01617696958175804,0.02026024120922812,0.7984588838157447
1.33,0.356,0.01623244151957023,0.02026980748936087,0.8008187314107567
1.33,0.429,0.01629056278958042,0.02026940893216291,0.8037019157342583
1.33,0.518,0.01635271379631146,0.02025999666648522,0.8071429657914344
1.33,0.625,0.01643978783479453,0.02027530697154561,0.8108280608459415
1.33,0.754,0.01652752080281708,0.02027300498967963,0.815247705568599
1.33,0.91,0.01664413057376848,0.02029885209381816,0.8199542760763947
1.33,1.1,0.01676477560480195,0.02031125090757067,0.8253935555762927
1.33,1.33,0.01691182072515658,0.02034636016217335,0.831196370768957
1.33,1.6,0.01708683639215603,0.02040290969654177,0.8374705689675331
1.33,1.93,0.01728733445174376,0.02048458093800393,0.8439193608140406
1.33,2.33,0.01749922432642868,0.02056795830897097,0.8508002624060248
1.33,2.81,0.01774734987221758,0.02069236592292743,0.8576762047569084
1.33,3.39,0.01802646757098593,0.02085126554969113,0.8645263055149646
1.33,4.09,0.01834762334546495,0.02106199946063148,0.8711244808338271
1.33,4.94,0.01869474777086311,0.02130257913697432,0.8775814257352126
1.33,5.96,0.01906737182467442,0.02157385056168583,0.8838186660353159
1.33,7.2,0.01949530587423053,0.02191818497408223,0.8894580412239106
1.33,8.69,0.01993475871647742,0.02227553679018208,0.8949170969142994
1.33,10.5,0.02042755375790351,0.02270436865013494,0.899719083700753
1.33,12.6,0.0209198883684456,0.02313224493610866,0.9043604901394747
1.33,15.3,0.0214586851924338,0.023624573392066,0.9083205371082133
1.33,18.4,0.02197847595768177,0.02409397432907226,0.9121980316531723
1.33,22.2,0.022536560664378,0.02462046381443917,0.9153588995817769
1.33,26.8,0.02307583040956403,0.02512800830432503,0.9183310563293717
1.33,32.4,0.02358170590142875,0.02559805395865552,0.9212304161682192
1.33,39.1,0.02412487844941669,0.0261297625160135,0.9232720134609671
1.33,47.1,0.02462640607350329,0.02661514313270825,0.9252779874491474
1.33,56.9,0.02507024291720313,0.02703177780814881,0.9274359642615007
1.33,68.7,0.02557272918978235,0.02754318670058905,0.9284593488681337
1.33,82.90000000000001,0.02595756115296189,0.02790179022357169,0.9303188413707126
1.33,100,0.02636787834439713,0.02830851845279025,0.9314467794692433
1.6,0.01,0.01510391215280154,0.01875131163146681,0.805485634799833
1.6,0.0121,0.01510537777440625,0.0187512290844992,0.8055673420838948
1.6,0.0146,0.01510714450330931,0.0187511295643399,0.8056658374351714
1.6,0.0176,0.01510927589011206,0.01875101402165649,0.8057844697178292
1.6,0.0212,0.01511184525599282,0.01875087732075732,0.805927370623023
1.6,0.0256,0.01511494203044532,0.0187507165326542,0.8060994364734164
1.6,0.0309,0.01511867220976181,0.01875052781330584,0.8063064869583684
1.6,0.0373,0.01512936989981315,0.01875608489339877,0.8066379516728436
1.6,0.045,0.01512858060845879,0.01875006404923699,0.8068548762677125
1.6,0.0543,0.01513509533991631,0.01874978293763392,0.8072144296421512
1.6,0.0655,0.01514293223675517,0.01874947675918109,0.8076455909277626
1.6,0.0791,0.01515804503141838,0.01875893585663155,0.8080439715379584
1.6,0.0954,0.01516936412644498,0.01875857966960221,0.8086627235977005
1.6,0.115,0.01518295104515566,0.01875823580342261,0.809401865093592
1.6,0.139,0.01520543724904286,0.0187637325591222,0.8103631407627673
1.6,0.168,0.01521874866680373,0.01875777331829966,0.8113302367268009
1.6,0.202,0.01523633973052454,0.01874809845946806,0.8126872047031504
1.6,0.244,0.0152641858654878,0.01874854883521383,0.814152924562266
1.6,0.295,0.01529735673431054,0.01874958640570472,0.815877022740949
1.6,0.356,0.01534261593053046,0.01876127652184727,0.8177810242636836
1.6,0.429,0.01538346669528309,0.01875476962170992,0.8202429038358158
1.6,0.518,0.01543868177642428,0.01876003525677213,0.8229559041394188
1.6,0.625,0.01550974265574367,0.01877798405596871,0.8259535533482251
1.6,0.754,0.01557992321106364,0.01878015439296575,0.8295950547083479
1.6,0.91,0.01567523635958909,0.01880765063421539,0.8334499967301751
1.6,1.1,0.01577258136769881,0.01882267444633613,0.8379564451729108
1.6,1.33,0.01589241600872835,0.01885744360517296,0.8427661957514093
1.6,1.6,0.01603711050494059,0.01891521187482489,0.8478419703183503
1.6,1.93,0.01620129079062207,0.01898495721800289,0.8533751540540138
1.6,2.33,0.0163817163178675,0.01906857521969047,0.859094931274756
1.6,2.81,0.01658587858744069,0.01917597101708478,0.8649303116209108
1.6,3.39,0.01681561691860273,0.01931084884412724,0.8707860050241475
1.6,4.09,0.01706439356038277,0.0194651694562145,0.8766629850702246
1.6,4.94,0.0173491452395797,0.0196643832704209,0.8822623624141942
1.6,5.96,0.01767155650112481,0.01991149460855311,0.8875052751456377
1.6,7.2,0.01800349685887313,0.02016823420866721,0.8926659950793413
1.6,8.69,0.01838142211201465,0.02048614188665477,0.8972612907649931
1.6,10.5,0.0187611870627354,0.02080545548500663,0.9017436352814087
1.6,12.6,0.0191829768259992,0.02118244769151812,0.9056071850318057
1.6,15.3,0.01959357752491568,0.02154573352639765,0.9093947765069034
1.6,18.4,0.0200399469348244,0.02196101629999468,0.9125236583349403
1.6,22.2,0.02045848821405972,0.02234271019286548,0.9156672595875396
1.6,26.8,0.02090839729009795,0.02277375130701969,0.9180919299690969
1.6,32.4,0.02131317370389424,0.02314957914985303,0.9206721887222541
1.6,39.1,0.02175106914132721,0.02358020270994429,0.9224292686913294
1.6,47.1,0.02212573079167241,0.02393132424642527,0.9245510429694432
1.6,56.9,0.02251075174890994,0.02430680082841851,0.9261091950278908
1.6,68.7,0.02291821389684807,0.02472452115193214,0.9269426799417342
1.6,82.90000000000001,0.02322855746012531,0.02501400503088454,0.9286220831668198
1.6,100,0.02356212408060087,0.02534647595272043,0.9296015795076219
1.93,0.01,0.01418932032465135,0.01721106951615702,0.8244299002645369
1.93,0.0121,0.01419045358569675,0.01721111160824225,0.8244937287432998
1.93,0.0146,0.01419182139278767,0.01721116436879308,0.824570673354325
1.93,0.0176,0.01419347121392072,0.0172112289308287,0.8246634375130192
1.93,0.0212,0.014195458795423,0.01721130904528614,0.8247750800402295
1.93,0.0256,0.01419785572138827,0.0172114092206096,0.8249095433967842
1.93,0.0309,0.01420074386003978,0.01721153342846718,0.8250713929156555
1.93,0.0373,0.01420422432684496,0.01721169015154407,0.8252660954142664
1.93,0.045,0.01420841689235306,0.0172118886963479,0.8255001611396585
1.93,0.0543,0.01421346272505727,0.01721213939355991,0.8257812930782665
1.93,0.0655,0.01421953731508893,0.01721246025424262,0.8261188177084692
1.93,0.0791,0.01422684077039674,0.0172128775773995,0.8265230904260057
1.93,0.0954,0.01423042450034567,0.01720482066117927,0.8271184443354885
1.93,0.115,0.01424096705303934,0.01720554149347253,0.827696533610529
1.93,0.139,0.01425361736573744,0.01720648983521759,0.8283861207161313
1.93,0.168,0.0142687767998537,0.01720774849466773,0.8292064940555852
1.93,0.202,0.0142869202123823,0.01720942691175872,0.8301798941730267
1.93,0.244,0.01431394361994703,0.01722041151462315,0.8312196028411968
1.93,0.295,0.01433980443171123,0.01722341637859915,0.8325760764588532
1.93,0.356,0.01437058439877644,0.01722748587756131,0.8341660820917598
1.93,0.429,0.01440172806017843,0.01722431385744707,0.8361278236898667
1.93,0.518,0.0144504853479443,0.01724065783436106,0.8381632236296767
1.93,0.625,0.01450153777538872,0.01725081146166208,0.8406293122857843
1.93,0.754,0.0145560086218648,0.0172557895068929,0.843543473687503
1.93,0.91,0.01463200629460142,0.01728326683252743,0.8465995715036763
1.93,1.1,0.01470817436734369,0.01729905105060742,0.8502301267460131
1.93,1.33,0.01480914575527155,0.01734093910880322,0.8539990632775827
1.93,1.6,0.01491906573794626,0.01738424202339707,0.8581947788041038
1.93,1.93,0.01503884880203266,0.01743078516361583,0.8627751797104366
1.93,2.33,0.01518808153741409,0.01750790781249653,0.8674983727395097
1.93,2.81,0.015351542916621,0.01759807488194367,0.872342174903023
1.93,3.39,0.01553520940255373,0.01770939547182175,0.8772297974412807
1.93,4.09,0.01574801266139619,0.01785523913425284,0.8819827358786686
1.93,4.94,0.01597619025639979,0.01801691526817656,0.8867328295992312
1.93,5.96,0.01621864025639533,0.01819421305933289,0.8914175184991486
1.93,7.2,0.01649075837297816,0.01840965541198309,0.8957668138776842
1.93,8.69,0.01679242880804249,0.01866384243006316,0.8997305282107262
1.93,10.5,0.01709297124256533,0.01891558570586411,0.9036448306893432
1.93,12.6,0.01742807633102233,0.01921513062621625,0.9069975463629818
1.93,15.3,0.0177515122776607,0.01950019369463157,0.9103249206466969
1.93,18.4,0.01810492408997084,0.01982930377723884,0.9130388183750895
1.93,22.2,0.01843364837973308,0.02012829499308262,0.9158077415930196
1.93,26.8,0.01878960282121897,0.02047027439094179,0.917896969155112
1.93,32.4,0.01910753751824365,0.02076512352184698,0.9201745175337203
1.93,39.1,0.01945488955252504,0.02110837354615794,0.9216669162113696
1.93,47.1,0.01975007840123869,0.02138498287479862,0.9235489463268824
1.93,56.9,0.0200557332953719,0.02168421159541623,0.924900276273426
1.93,68.7,0.02038153656858172,0.02202073095713457,0.9255613089436632
1.93,82.90000000000001,0.02062830844642682,0.02225093857641909,0.9270758793199002
1.93,100,0.02089546726798179,0.02251864303527751,0.9279185799627062
2.33,0.01,0.01318813725033215,0.01565884778627116,0.8422163258969033
2.33,0.0121,0.01318898874481381,0.01565896626165417,0.842264331146248
2.33,0.0146,0.01319001782444942,0.01565911179640001,0.8423222208223691
2.33,0.0176,0.01319724541653645,0.01566502758112867,0.8424655078446781
2.33,0.0212,0.01319275287070681,0.01565949879235745,0.8424760616952487
2.33,0.0256,0.0131945552547417,0.01565975804596328,0.8425772107087534
2.33,0.0309,0.01319672837010497,0.01566007344493492,0.8426990088206328
2.33,0.0373,0.01319934674456457,0.01566045682346323,0.8428455755383002
2.33,0.045,0.01320250132907121,0.01566092491932208,0.8430218136594395
2.33,0.0543,0.01320629946924434,0.01566149654728069,0.8432335587710712
2.33,0.0655,0.01321087347285398,0.01566219913997155,0.8434877729997997
2.33,0.0791,0.01322235957613911,0.01566880472784793,0.8438652345088716
2.33,0.0954,0.01322299062224698,0.01566412431832769,0.8441576658565915
2.33,0.115,0.01323574040509165,0.01567314784331036,0.8444851370901191
2.33,0.139,0.01324528621430302,0.01567477430127661,0.8450065027873653
2.33,0.168,0.01325673437336892,0.01567680076018668,0.8456275343523
2.33,0.202,0.01327044820305423,0.01567934490629635,0.8463649650136352
2.33,0.244,0.01329283068157492,0.01568830181777704,0.8473084490580289
2.33,0.295,0.01330159596877616,0.01567891518105645,0.848374764144868
2.33,0.356,0.01332493754411688,0.01568408651237099,0.8495832724211698
2.33,0.429,0.01335768505034557,0.01569853996366197,0.8508870940396448
2.33,0.518,0.01339061216298995,0.01570695960697058,0.8525273189756817
2.33,0.625,0.01342449347833761,0.01570992715143878,0.8545229617508534
2.33,0.754,0.01347551211461222,0.01573183731448254,0.856575862388739
2.33,0.91,0.01352936799897635,0.01574974278550252,0.8590215207469925
2.33,1.1,0.01358709402322985,0.01576481291939843,0.8618620527054325
2.33,1.33,0.0136602505827331,0.01579426097848442,0.8648869739041063
2.33,1.6,0.01375052182302981,0.01584012013029173,0.8680819154101049
2.33,1.93,0.01384241428635812,0.01587925487225199,0.8717294607158724
2.33,2.33,0.01395387213458399,0.0159386055458027,0.8754763454359173
2.33,2.81,0.01408552707815474,0.01601744349984489,0.8793867185041818
2.33,3.39,0.01422915302380501,0.01610759835198401,0.8833814149613668
2.33,4.09,0.01438905146715693,0.01621530319311316,0.8873748024192443
2.33,4.94,0.01456631862713709,0.01634250878597857,0.8913147190494149
2.33,5.96,0.01476835830677259,0.01650037923847074,0.8950314470554754
2.33,7.2,0.01498004557538953,0.01666867111775525,0.898694651155063
2.33,8.69,0.0151989687691604,0.01684512485227048,0.9022770031361208
2.33,10.5,0.01544798168019444,0.01706232195678502,0.9053856631776528
2.33,12.6,0.01569927298848407,0.0172828895716847,0.9083708440864461
2.33,15.3,0.01594816420299733,0.01750135710838218,0.9112530019377206
2.33,18.4,0.01622231624790497,0.0177570980555169,0.9135679826279332
2.33,22.2,0.01647518281548707,0.0179863819595204,0.9159809267125321
2.33,26.8,0.0167518317703187,0.01825306843673382,0.9177542848963454
2.33,32.4,0.01699704814082334,0.01848006503846122,0.9197504503067824
2.33,39.1,0.01726836633442528,0.01874960884864163,0.9209987511646852
2.33,47.1,0.01749723016780684,0.01896386858624287,0.9226614331476658
2.33,56.9,0.01775967282822729,0.01923283922744504,0.9234035920647866
2.33,68.7,0.01799350778818009,0.01946654342605652,0.9243298820115784
2.33,82.90000000000001,0.01818673380964508,0.01964659501907458,0.92569393281573
2.33,100,0.01839793045939817,0.01985931350095404,0.9264132145612354
2.81,0.01,0.01213873304328413,0.01414907585930048,0.8579170232736498
2.81,0.0121,0.01213935557840589,0.01414922669043711,0.8579518756746181
2.81,0.0146,0.01214010713607452,0.01414940965662946,0.8579938973204078
2.81,0.0176,0.01214101242532554,0.01414962978982729,0.8580445287730555
2.81,0.0212,0.01214210560524799,0.01414989751525374,0.8581055510938278
2.81,0.0256,0.01214342313566905,0.01415021915872185,0.8581791560580984
2.81,0.0309,0.01214501018730428,0.01415061084658045,0.8582675560072491
2.81,0.0373,0.01214692424090969,0.01415108583338175,0.8583740063434327
2.81,0.045,0.01214923043779663,0.01415166097657083,0.8585020838126792
2.81,0.0543,0.01215200840413674,0.01415235910250408,0.8586560244918173
2.81,0.0655,0.01215535261819339,0.01415320668745157,0.8588408893208977
2.81,0.0791,0.01215937836631069,0.01415423869098166,0.8590626901083706
2.81,0.0954,0.0121598714047117,0.01414868359900459,0.8594348244219123
2.81,0.115,0.01216568898860298,0.01415022589037041,0.8597522811902276
2.81,0.139,0.0121726814267877,0.01415210840569948,0.8601320084493843
2.81,0.168,0.01218107174418061,0.01415441571244231,0.8605845689181606
2.81,0.202,0.01219113147074724,0.01415724733832586,0.8611230120804599
2.81,0.244,0.01220317453541938,0.01416073963445485,0.8617610979674775
2.81,0.295,0.01222201670187458,0.0141719534595974,0.8624087523797006
2.81,0.356,0.01223920862930802,0.01417727715662607,0.8632975495994832
2.81,0.429,0.01225967448619244,0.01418390299324052,0.8643371638987456
2.81,0.518,0.01227948995114349,0.01418525814356184,0.8656514972705447
2.81,0.625,0.0123082859851383,0.01419557243991807,0.8670510497010531
2.81,0.754,0.01234693413865247,0.01421553735162188,0.8685520521138641
2.81,0.91,0.01238225383220178,0.01422456581453422,0.8704837809214521
2.81,1.1,0.01243392503786822,0.01425196480887217,0.8724358503978217
2.81,1.33,0.01248375369579711,0.01426993608854416,0.8748289844002178
2.81,1.6,0.01255218906651505,0.01430874865818749,0.877238769536473
2.81,1.93,0.01262029026103484,0.01434015596526607,0.8800664575478125
2.81,2.33,0.01270410946244386,0.01438791632795773,0.8829707633035092
2.81,2.81,0.01280503164371957,0.01445397160651728,0.8859178634297166
2.81,3.39,0.01291743280078519,0.01452921714615673,0.889065988266416
2.81,4.09,0.01303948138086045,0.01461369363236807,0.8922782774081921
2.81,4.94,0.01317393527983365,0.0147117704136791,0.8954690638445824
2.81,5.96,0.01331493188851977,0.01481565699748329,0.8987068133921804
2.81,7.2,0.01347467277179778,0.014943122825867,0.9017307110982662
2.81,8.69,0.0136532467501959,0.01509498237461813,0.9044890819583549
2.81,10.5,0.01383498471739589,0.01525031108883415,0.907193606530786
2.81,12.6,0.01401658016886767,0.01540540294604621,0.9098483316507483
2.81,15.3,0.01422081424495576,0.01559281133421588,0.912010922222249
2.81,18.4,0.01441058503473961,0.01576161621593883,0.9142834616266702
2.81,22.2,0.01462163098277387,0.01596264364393843,0.915990565781139
2.81,26.8,0.01482226340274419,0.01615206996165536,0.9176695889710669
2.81,32.4,0.01500804846235193,0.01632360082319981,0.9194079556896443
2.81,39.1,0.01521689177224816,0.0165323037453281,0.9204338370899059
2.81,47.1,0.01539153213933956,0.01669549002363051,0.9218975973484247
2.81,56.9,0.01559525761693709,0.01690588078597018,0.9224753098862057
2.81,68.7,0.01577641521381985,0.0170878101071424,0.9232555321542104
2.81,82.90000000000001,0.01592550422031899,0.01722639783423312,0.9244825513475061
2.81,100,0.01609024063378786,0.01739318686044026,0.9250887007017744
3.39,0.01,0.01104602273466652,0.0126723545185002,0.871663014046883
3.39,0.0121,0.01104646364872436,0.01267250607472326,0.8716873824000587
3.39,0.0146,0.01104699611191809,0.01267268970795471,0.871716767828998
3.39,0.0176,0.01105341295042425,0.01267857907622217,0.8718179603544209
3.39,0.0212,0.01104841192224035,0.01267317855275467,0.8717948600068322
3.39,0.0256,0.01104934571901774,0.01267350218951611,0.8718462784626398
3.39,0.0309,0.01105047195497202,0.01267389074384793,0.8719084122084656
3.39,0.0373,0.01105182775914753,0.01267436445447612,0.8719827963637603
3.39,0.045,0.01105346304807153,0.01267493727186654,0.8720724064335963
3.39,0.0543,0.01105543244515023,0.01267562843540113,0.8721802237650059
3.39,0.0655,0.01106175202388341,0.01268254812473248,0.8722026453273748
3.39,0.0791,0.01107038573745761,0.0126892339140302,0.8724234900593431
3.39,0.0954,0.01106804932954007,0.01268479054652252,0.8725449024126241
3.39,0.115,0.01107218912659672,0.0126862754123558,0.8727690962639006
3.39,0.139,0.01107715569422446,0.01268809154580695,0.8730356062007725
3.39,0.168,0.01108312556771974,0.01269029249200608,0.87335461926518
3.39,0.202,0.01109028618805653,0.01269297332557334,0.8737343019316225
3.39,0.244,0.01109887010937906,0.01269623772023987,0.8741857512391762
